feature,coef,abs_coef,pct_change
site_rain_80,-0.05782677232250732,0.05782677232250732,-5.618657211518052
site_rain_19,-0.0578073271846907,0.0578073271846907,-5.616821935456673
site_rain_68,-0.057572658708796194,0.057572658708796194,-5.594670579899419
wind_mean,-0.057445898270679835,0.057445898270679835,-5.582702960487296
site_rain_49,-0.05582728413916613,0.05582728413916613,-5.429754039990476
site_rain_50,0.05470691851606048,0.05470691851606048,5.623100755657595
site_rain_20,0.05018558281719402,0.05018558281719402,5.146621233224846
site_id_67,-0.04861918189298559,0.04861918189298559,-4.745619343357244
site_rain_96,0.047558707195202665,0.047558707195202665,4.870776600564608
site_rain_47,0.04740798251891895,0.04740798251891895,4.854971177873413
site_rain_95,0.04456269338681171,0.04456269338681171,4.5570525013075125
site_rain_116,0.044097019194272224,0.044097019194272224,4.508374315276797
site_rain_38,-0.0434778071151294,0.0434778071151294,-4.254619748280774
site_rain_114,0.04298345268588215,0.04298345268588215,4.392062062526847
site_id_75,0.04296159174618106,0.04296159174618106,4.389779978897157
site_rain_25,-0.04192387665764229,0.04192387665764229,-4.105722427665026
site_rain_31,-0.041179599434221247,0.041179599434221247,-4.034323934171202
gust_max,-0.039301374008344436,0.039301374008344436,-3.853909384813825
site_rain_8,0.038831183777888266,0.038831183777888266,3.9594968340577408
site_rain_81,0.03640612984228366,0.03640612984228366,3.7076948871695103
site_rain_27,-0.036325238722499625,0.036325238722499625,-3.5673393879197435
site_id_128,-0.03506176381208718,0.03506176381208718,-3.4454221372171023
site_id_6,-0.03448376517878991,0.03448376517878991,-3.389597591472404
site_rain_138,0.03362142236237131,0.03362142236237131,3.4193010261285517
site_rain_18,0.0298951543698112,0.0298951543698112,3.0346500962016076
site_id_129,-0.029608580274378057,0.029608580274378057,-2.917454057662905
site_id_31,0.028623329490527538,0.028623329490527538,2.9036913607225046
site_rain_85,0.028616275328026533,0.028616275328026533,2.9029654639219915
site_rain_54,0.027475083924139193,0.027475083924139193,2.7856004650012034
site_rain_82,0.026783573302680032,0.026783573302680032,2.714547700248726
site_rain_126,-0.026749651533717375,0.026749651533717375,-2.6395048476769323
site_rain_45,0.026355264119027364,0.026355264119027364,2.6705635362570757
site_rain_70,0.025082118508272987,0.025082118508272987,2.539932132981093
site_rain_132,-0.024338920792002287,0.024338920792002287,-2.404511770274309
site_rain_15,0.023261187348440876,0.023261187348440876,2.3533838727492595
site_rain_135,-0.02281463336875774,0.02281463336875774,-2.255634758147451
site_rain_133,-0.0227784600778387,0.0227784600778387,-2.2520989588374896
site_rain_103,-0.022083625649821144,0.022083625649821144,-2.184156750368371
site_rain_125,0.020655226692253906,0.020655226692253906,2.087002222150258
heavy_rain_day,-0.01982685075697567,0.01982685075697567,-1.963159134059833
site_rain_30,-0.016741787092692667,0.016741787092692667,-1.6602422198144229
site_rain_37,-0.016623852969273097,0.016623852969273097,-1.6486439227792693
site_id_10,0.01657868022698396,0.01657868022698396,1.671686915314896
site_rain_89,-0.016249135197928075,0.016249135197928075,-1.6117830160341517
site_rain_29,-0.016174853544987617,0.016174853544987617,-1.6044743051985222
dow,-0.015303478267187597,0.015303478267187597,-1.5186975102001399
heavy_slots,-0.01429500945054823,0.01429500945054823,-1.4193320925758757
rain_day,-0.013799464351289988,0.013799464351289988,-1.3704688197349824
site_rain_dry_day,0.01379946410709288,0.01379946410709288,1.3895116187974788
site_rain_9,-0.013525530495619428,0.013525530495619428,-1.343447151069821
site_rain_21,0.01297515527068433,0.01297515527068433,1.3059697853171848
site_rain_56,0.012652480905670015,0.012652480905670015,1.2732862192025962
site_rain_115,0.012420630277761658,0.012420630277761658,1.249808665950236
site_rain_104,0.0109896875956758,0.0109896875956758,1.1050296031514195
pressure_mean,0.010559202787844117,0.010559202787844117,1.0615147908167089
site_rain_46,0.009509427239295131,0.009509427239295131,0.9554785505540453
