site_id,site_lat,site_lon,rain_penalty_pct,rain_penalty_count,median_daily_count,rain_share,commute_share,station_km,weather_resilience_index,log_median_daily_count,used_in_clustering,cluster
4,51.16023,5.19011,0.2483699290936135,34.910668452130125,138.0,0.560580204778157,0.3366841786219438,13.23155231613464,0.7516300709063864,4.9344739331306915,True,2
40,51.13438,5.47892,0.2650553828206295,52.01464595853304,201.0,0.5923566878980892,0.3619036954087346,24.425196027412102,0.7349446171793705,5.308267697401205,True,2
41,50.97025,5.69799,0.0442647406738169,6.01259110675727,152.0,0.5905511811023622,0.3141592920353982,18.392670849551862,0.9557352593261832,5.030437921392435,True,3
42,50.97043,5.6981,0.0347200816051655,4.503601146737601,150.0,0.5931963146704465,0.3142857142857143,18.40654823526389,0.9652799183948344,5.017279836814924,True,3
43,51.09344,5.79715,0.3476430491356485,155.60439643234824,353.0,0.5928825622775801,0.3856403235911383,31.315798890178012,0.6523569508643515,5.869296913133774,True,2
44,51.09359,5.79726,0.3445688208553385,158.41447792480838,383.0,0.5928825622775801,0.2547715506297674,31.33227514183853,0.6554311791446614,5.950642552587727,True,2
45,51.23127,5.44377,0.1045955227152174,19.38786338656901,222.5,0.5555555555555556,0.2742275758813121,29.02545500393137,0.8954044772847825,5.409411414053624,True,2
46,51.231,5.44375,0.1195631145050616,26.300748817248248,249.0,0.5555555555555556,0.2877275736511089,29.02302800596272,0.8804368854949384,5.521460917862246,True,2
47,50.91372,4.41497,0.0961350437233299,52.95941106099326,561.5,0.5692640692640693,0.2714608920491273,13.61908991238221,0.90386495627667,6.332391134078575,True,3
48,51.00509,5.60389,0.4650260171493261,288.27762621587925,462.0,0.5964523281596452,0.3816425120772946,14.664670540382067,0.5349739828506739,6.137727054086234,False,
49,50.95264,5.41001,0.1638767249635769,56.43505445621008,320.0,0.5960516324981018,0.3196751259010566,5.006357260601915,0.836123275036423,5.771441123130016,True,2
5,51.16018,5.19003,0.2398030836617726,38.43003195429956,154.0,0.560580204778157,0.3373137520496185,13.229635366466333,0.7601969163382274,5.043425116919247,True,2
50,51.19291,3.16252,0.0453687322772281,18.580992988601903,501.0,0.7024070021881839,0.2743484224965706,17.392253257972435,0.9546312677227718,6.218600119691729,True,1
51,51.19281,3.16252,0.094029483129924,56.2010548635717,635.0,0.7024070021881839,0.2533333333333333,17.403234870847925,0.905970516870076,6.455198563340122,True,1
52,51.22632,3.24095,0.0123499595392036,11.75279963858162,865.0,0.7119341563786008,0.2445277726967867,13.732655298933077,0.9876500404607964,6.763884908562435,True,1
53,51.23023,3.228,0.0887555650405537,32.54818331540375,405.0,0.7021897810218978,0.2968197879858657,13.152291026065477,0.9112444349594464,6.0063531596017325,True,1
54,51.23015,3.22818,0.0710959072047791,26.856346666484654,426.5,0.7021897810218978,0.2752788825298283,13.162837074921429,0.9289040927952208,6.0579542883768145,True,1
55,51.07161,3.08261,0.116948993513055,16.41475899032818,161.0,0.5941605839416059,0.2970655761228297,18.839272983095345,0.883051006486945,5.087596335232384,True,2
56,51.07147,3.08244,0.1032495082323471,17.545083462921557,193.0,0.5941605839416059,0.2473578818556012,18.825604352649336,0.8967504917676529,5.267858159063328,True,3
57,50.96056,3.24491,0.1809652809264055,17.386842041793305,95.0,0.5945945945945946,0.2916666666666667,10.683895320451208,0.8190347190735945,4.564348191467836,True,2
58,50.96021,3.24471,0.1775011049864706,11.260431308061772,67.0,0.5945945945945946,0.3409090909090909,10.649701134757471,0.8224988950135295,4.219507705176107,True,2
59,50.96784,3.18479,0.0429258702583005,4.225272595930683,135.0,0.5931336742147553,0.2705882352941176,8.364969874496516,0.9570741297416996,4.912654885736052,True,3
6,51.10894,3.70298,0.027474552359821,6.9485687198387325,312.0,0.5976962457337884,0.2641509433962264,16.34204417204526,0.9725254476401788,5.746203190540153,True,3
60,50.96783,3.18411,0.1171479112922943,9.38497543355658,122.0,0.5945945945945946,0.2913835770528684,8.338934745749068,0.8828520887077056,4.812184355372417,True,3
61,50.80555,3.0921,0.0468575524089025,19.74771925544684,508.5,0.5950292397660819,0.2633945598715246,11.140292956460298,0.9531424475910976,6.23342985266278,True,3
62,50.8058,3.09154,0.0431376060322277,18.11311771460379,498.5,0.5950292397660819,0.293799871862077,11.120396721708934,0.9568623939677724,6.2136075980886085,True,3
63,51.13529,2.74289,0.2519874408476821,170.0768428035335,501.0,0.5982209043736101,0.3167701863354037,36.92683218035714,0.7480125591523179,6.218600119691729,True,2
64,51.13359,2.75737,0.4140106696368369,839.9151311430619,1440.0,0.5977777777777777,0.3259603752127084,36.07325824728752,0.585989330363163,7.273092595999522,False,
65,51.13435,2.75511,0.2423584608704739,147.61925886025597,477.5,0.5977777777777777,0.3133289469127679,36.24463615744262,0.757641539129526,6.170656210893009,True,2
66,51.1347,2.74369,0.4296008610700012,431.82215594383007,659.0,0.5979151154132539,0.3474178403755869,36.841107166986255,0.5703991389299987,6.492239835020471,False,
67,50.85018,2.85624,0.1646550229238,47.6959251410216,295.5,0.5974702380952381,0.2777777777777778,19.56193159005426,0.8353449770762,5.69204721843778,True,2
